-118.25845,34.14533
-122.16077,37.44637
-122.2042,47.616327
-117.89322,33.6921
-84.363533,33.847941
-93.244386,44.8543
-82.914958,40.054068
-77.22321,38.91673
-71.034246957778,42.515590675328
-80.33814594377,25.643719563754
-74.07516964181,41.041910062801
-122.059297,37.896525
-117.875252942446,33.615091232578
-78.762075,42.914661
-73.849222,42.68902
-88.0388,42.0456619
-82.51952,27.96408
-89.812433,35.09344
-71.075913,42.367932
-93.173237,45.012576
-118.556073088477,34.239617605223
-80.208856,26.647028
-72.764513057434,41.722758026916
-111.89969,33.302255
-71.231989,42.767197
-84.37789,39.201632
-122.34708,37.57827
-105.026,39.585168
-111.9266,33.50367
-73.999037,40.725058
-122.4769552,37.72721492
-118.15158605575,34.145765883071
-87.6237,41.88929
-77.091042977517,38.887929036182
-121.946497,37.324585
-117.165832324545,32.768465871641
-83.4704,42.4924
-96.78791,32.82254
-74.36499,40.740099
-122.716418643098,38.438439807966
-74.0162,41.0956
-104.95492,39.717437
-78.943003,35.905106
-118.357469,34.07143
-118.495429158211,34.01532813854
-122.030503,37.331423
-81.43174,28.486
-93.324933,44.880785
-83.18337,42.563
-87.9537,41.84972
-122.29224,37.83475
-95.464409840804,29.739061031416
-88.04479,43.06355
-73.612307993214,40.73797420994
-73.760351,41.031788
-90.447078,38.601199
-76.60004,39.40371
-115.173007,36.127508
-75.391134,40.088174
-86.11181,39.9141
-74.335811,40.549111
-73.410436,40.821498
-117.670118,33.557258
-121.426442,38.601039
-122.514284,37.928465
-122.2984,47.6639
-157.842305770593,21.29023622211
-80.13323,26.36569
-122.407159,37.7886
-71.17616,42.321205
-122.6775182,45.5178302
-77.618722,37.656044
-84.274814128876,34.07062236953
-81.474623,41.463332
-117.212674,32.871867
-80.832012,35.152573
-77.146182,39.024365
-97.80722,30.25806
-110.92985,32.32497
-80.141707,25.95825
-74.91887,39.87958
-87.749956,42.057204
-122.780998,45.450701
-73.48015,41.3806
-117.5335,34.11069
-73.97296,40.76383
-79.933330498962,40.451043663929
-94.590172,39.0413
-122.172489,37.44177
-122.27195,47.830595
-121.92867,37.69525
-75.653211,39.679231
-74.553704,40.906615
-74.61979,40.58638
-121.862899,37.251599
-122.258,47.45935
-76.172917443595,43.069518399488
-118.418116,34.05855
-93.803773,41.570044
-71.02444,42.22222
-81.525252,30.253253
-77.09770810408,38.980647104108
-90.347891,38.636143
-80.139364,25.79102
-78.679187,35.840118
-74.075630100242,40.918482082021
-118.393209,33.89909
-86.816382,36.10704
-118.3773,34.0749
-111.892042,40.768413
-95.4555,30.1645
-80.0848,26.84865
-77.06122,38.86311
-97.54551,35.52485
-98.61556,29.59333
-85.5883,42.9166
-86.7787,36.16046
-122.75193,45.39677
-70.90996,42.17605
-74.300335123604,40.252692138209
-73.1311,40.8649
-77.4428,43.0297
-87.81709,42.15048
-76.54414,38.990536
-81.394177,28.445141
-96.77428,32.86937
-117.7406,33.6489
-80.05589,40.3427
-118.438615,34.157258
-71.082484013793,42.348986511488
-97.130591,32.943821
-74.165837,40.582432
-118.88763,34.18405
-71.21398,42.48275
-117.886592,33.915871
-115.177691162857,36.118786111111
-75.167887789083,39.950033333333
-95.53893,29.78102
-75.28786,40.00884
-71.4163,41.8269
-76.85995,39.216
-81.8017,26.2132
-105.25649,40.01754
-106.56682,35.10299
-105.1329389226,39.933409903017
-93.436633377,44.9685555
-84.34062,33.92409
-81.806635698069,26.402100590821
-119.7516,39.4031
-118.603103308888,34.190237371111
-96.183078,41.261188
-72.641229866407,42.168361193943
-81.95301,41.45909
-157.828165,21.278075
-120.66187958447,35.280617510041
-73.4185,41.1058
-84.03725,35.924375
-95.148189894099,29.541573684481
-95.625,29.59141
-75.023797,39.941067
-157.78698547723,21.277081111189
-116.966609291354,32.624013452564
-80.114167249231,26.136827578461
-97.721954,30.402708
-122.438363,37.800415
-82.946410240383,42.625713281289
-115.17607,36.06767
-77.359,38.8626
-86.72851362,33.44801152
-104.875562,39.562176
-89.452947378159,43.072144281456
-83.746988527251,42.240454559898
-122.3018,37.5389
-71.383724,42.301522
-95.88056,36.06342
-75.12356,40.140456
-90.157173201422,30.006032950925
-119.77553,36.80674
-87.8479,41.6193
-121.983768164813,37.223389725861
-112.2256,33.6422
-74.00542,40.7412
-73.982595290736,40.775072222222
-87.915186,43.121566
-88.0554,42.1605
-83.98333,34.06567
-73.85643,40.96373
-149.888387,61.216734
-91.08676,30.38801
-85.609467,38.247278
-86.673021,34.716144
-111.74271,33.30879
-77.3581,38.9585
-75.48147,40.62926
-73.62529602612,41.023298255128
-94.6378,38.91131
-87.64856,41.91062
-117.06626,33.07109
-92.45902,34.76635
-77.062310166353,38.905922540478
-84.528169,37.977139
-82.3264,27.9328
-98.496084987277,29.518172084308
-81.37696,28.66665
-111.92514,33.62411
-79.83615,36.08601
-117.265198794902,33.071256341208
-116.383301,33.719631
-121.26993510375,38.773042110625
-83.640205,41.694016
-118.093942,33.862423
-116.2782,43.60841
-76.339304237834,40.066621516531
-121.897348157823,36.584103459981
-70.334645,43.633574
-80.313707,25.689879
-97.361671,32.727707
-119.701544216385,34.421328623322
-79.934934815863,32.783361441121
-95.539229502601,29.960546845453
-121.053261792864,37.687749808908
-90.146924361481,32.434193909776
-74.25861,40.88944
-73.676486243195,40.795021215557
-104.79529,38.962692
-122.4696,47.215559
-117.153113410091,33.52375718689
-71.178393320255,42.230872743618
-88.15037,41.7728
-81.61738,41.13441
-71.437373674391,42.701675
-82.333932409004,34.849384788464
-86.19101,41.71847
-82.08065,33.46575
-80.00782,40.54369
-122.300122,37.869346
-73.976907,40.752733
-82.98037,40.14572
-117.4225,47.658889
-95.44574,29.74197
-72.93093,41.3119
-118.25698,34.14443
-111.8876,40.636147
-118.55813,34.41515
-80.85143,35.35257
-106.3794,31.77508
-86.81336,35.95814
-77.022989,38.902601
-84.101912,39.694173
-74.681344,40.291824
-119.03271,35.33795
-73.964542,40.773584
-84.46835,33.88024
-73.95988,40.71557
-77.2877284,38.6282157
-111.906456,40.983221
-73.869029,40.734751
-72.556558,41.812848
-76.071055,36.816619
-82.45268,27.38493
-84.514723,42.764347
-71.612912,42.355548
-80.1935,25.7667
-73.225779,41.229466
-71.4324994,42.9562362
-115.3334,36.15009
-74.011154,40.711721-73.978247,40.685612
-118.2546643,34.0435491
-96.819404255932,32.930392379315
-73.8269,40.8638
